,G_Val,F_Val,F_total,F_percent
2011.08.23,"+95,755","+3,009","75,096,770",50.98%
2011.08.22,"+121,652","-57,103","75,093,761",50.98%
2011.08.19,"+58,398","-105,265","75,150,883",51.02%
2011.08.18,"-240,519","+99,068","75,250,060",51.09%
2011.08.17,"-30,580","+57,827","75,151,775",51.02%
2011.08.16,"-132,392","+284,508","75,093,948",50.98%
2011.08.12,"-84,200","+33,175","74,804,323",50.78%
2011.08.11,"-54,227","-68,486","74,771,148",50.76%
2011.08.10,"-54,434","-168,158","74,839,634",50.81%
2011.08.09,"+43,686","-176,654","75,007,883",50.92%
2011.08.08,"+1,175","-15,133","75,184,537",51.04%
2011.08.05,"+44,940","-157,709","75,199,670",51.05%
2011.08.04,"+14,928","-70,778","75,357,379",51.16%
2011.08.03,"-1,289","-50,881","75,432,557",51.21%
2011.08.02,"+16,701","-1,623","75,483,438",51.25%
2011.08.01,"+32,851","+100,548","75,485,061",51.25%
2011.07.29,"-29,864","+55,750","75,384,513",51.18%
2011.07.28,"-107,730","+105,762","75,328,848",51.14%
2011.07.27,"-14,815","+9,414","75,223,086",51.07%
2011.07.26,"+27,259","-13,206","75,213,672",51.06%
2011.07.25,"-42,133","+42,658","75,226,879",51.07%
2011.07.22,"-1,139","+51,334","75,184,221",51.04%
2011.07.21,"-2,598","+21,618","75,132,887",51.01%
2011.07.20,"+90,254","+49,447","75,111,269",50.99%
2011.07.19,"+26,172","-39,939","75,061,822",50.96%
2011.07.18,"-87,659","-69,181","75,101,276",50.99%
2011.07.15,"+28,177","-100,986","75,170,457",51.03%
2011.07.14,"-87,091","-73,633","75,251,055",51.09%
2011.07.13,"-92,380","+25,116","75,327,188",51.14%
2011.07.12,"-28,843","-5,308","75,302,072",51.12%
2011.07.11,"-44,382","-3,006","75,307,380",51.13%
2011.07.08,"-8,027","+25,322","75,310,273",51.13%
2011.07.07,"-8,013","-15,327","75,284,951",51.11%
2011.07.06,"+32,075","+21,497","75,300,778",51.12%
2011.07.05,"+33,770","+150,303","75,279,281",51.11%
2011.07.04,"+108,816","+32,682","75,133,408",51.01%
2011.07.01,"+64,967","+24,372","75,100,726",50.99%
2011.06.30,"-47,265","+12,677","75,052,354",50.95%
2011.06.29,"-42,251","+50,271","74,997,487",50.92%
2011.06.28,"+5,280","+12,267","74,947,216",50.88%
2011.06.27,"-67,070","+33,002","74,934,979",50.87%
2011.06.24,"+173,897","-64,365","74,945,977",50.88%
2011.06.23,"-9,220","+51,192","75,010,342",50.92%
2011.06.22,"+8,310","+22,578","74,959,150",50.89%
2011.06.21,"+22,679",-611,"74,936,572",50.87%
2011.06.20,"+18,714","-117,543","74,937,173",50.87%
2011.06.17,"-92,851","-55,572","75,054,716",50.95%
2011.06.16,"-47,641","-9,952","75,110,288",50.99%
2011.06.15,"+28,722","-27,614","75,117,640",51.00%
2011.06.14,"+43,782","-26,125","75,147,854",51.02%
2011.06.13,"+64,816","-80,266","75,173,979",51.03%
2011.06.10,"-94,680","+5,303","75,252,204",51.09%
2011.06.09,"-71,898","-34,606","75,246,901",51.08%
2011.06.08,"-51,655","+42,584","75,281,407",51.11%
2011.06.07,"-2,495","+11,672","75,238,823",51.08%
2011.06.03,"+34,859","-14,164","75,227,151",51.07%
2011.06.02,"-52,869","-1,909","75,241,868",51.08%
2011.06.01,"+58,366","+5,706","75,243,947",51.08%
2011.05.31,"+105,492","+72,807","75,237,450",51.08%
2011.05.30,"+30,690","-47,867","75,164,934",51.03%
2011.05.27,"+70,285","+2,395","75,212,801",51.06%
2011.05.26,"-28,062","+35,328","75,210,406",51.06%
2011.05.25,"-67,264","+8,122","75,175,078",51.04%
2011.05.24,"-14,221","-10,851","75,166,956",51.03%
2011.05.23,"-26,160","+4,095","75,177,807",51.04%
2011.05.20,"-17,893","+16,365","75,173,712",51.03%
2011.05.19,"-48,278","-53,873","75,157,347",51.02%
2011.05.18,"-27,127","+9,895","75,211,320",51.06%
2011.05.17,"-8,572","-15,366","75,200,425",51.05%
2011.05.16,"+28,139","-38,331","75,215,791",51.06%
2011.05.13,"+273,087","-134,995","75,276,622",51.10%
2011.05.12,"+65,685","-113,673","75,388,117",51.18%
2011.05.11,"-75,081","-27,822","75,501,790",51.26%
2011.05.09,"-41,728","-24,506","75,529,531",51.28%
2011.05.06,"-2,230","-46,067","75,554,037",51.29%
2011.05.04,"-23,521","-13,511","75,622,604",51.34%
2011.05.03,"+115,865","+33,261","75,636,115",51.35%
2011.05.02,"+214,448","+49,052","75,600,854",51.32%
2011.04.29,"-42,054","-55,841","75,551,802",51.29%
2011.04.28,"-123,414","+96,362","75,607,643",51.33%
2011.04.27,"+26,171","+176,933","75,511,281",51.26%
2011.04.26,"-27,232","-11,133","75,333,029",51.14%
2011.04.25,"-82,318","+39,016","75,343,709",51.15%
2011.04.22,"-138,972","+114,912","75,304,693",51.12%
2011.04.21,"-15,777","+189,024","75,205,621",51.06%
2011.04.20,"+208,830","+53,723","75,023,499",50.93%
2011.04.19,"-85,215","+16,777","74,970,099",50.90%
2011.04.18,"-143,091","-5,171","74,947,222",50.88%
2011.04.15,"-129,200","+41,104","74,952,393",50.88%
2011.04.14,"-83,361","+15,116","74,911,390",50.86%
2011.04.13,"-43,002","+69,786","74,896,274",50.85%
2011.04.12,"-59,580","-21,431","74,824,488",50.80%
2011.04.11,"-109,691","+62,994","74,863,919",50.82%
2011.04.08,"-173,087","+39,762","74,800,925",50.78%
2011.04.07,"-59,254","-44,134","74,761,163",50.75%
2011.04.06,"-158,353","+79,276","74,805,124",50.78%
2011.04.05,"-24,823","+80,372","74,728,348",50.73%
2011.04.04,"-46,108","+143,960","74,648,476",50.68%
2011.04.01,"-117,516","+217,541","74,504,396",50.58%
2011.03.31,"-73,691","+166,196","74,288,410",50.43%
2011.03.30,"+9,252","+123,680","74,122,424",50.32%
2011.03.29,"-24,766","+20,135","73,998,854",50.24%
2011.03.28,"+22,472","+72,140","73,978,719",50.22%
2011.03.25,"+52,621","+121,754","73,911,113",50.18%
2011.03.24,"+21,010","+7,269","73,791,417",50.10%
2011.03.23,"-69,520","-12,596","73,784,148",50.09%
2011.03.22,"-118,147","+16,314","73,796,859",50.10%
2011.03.21,"-54,032","+51,581","73,780,545",50.09%
2011.03.18,"-48,566","+56,563","73,728,964",50.05%
2011.03.17,"-23,627","+41,637","73,672,379",50.02%
2011.03.16,"+186,317","-40,996","73,628,788",49.99%
2011.03.15,"+12,101","-121,433","73,669,784",50.01%
2011.03.14,"+91,019","-4,614","73,771,217",50.08%
2011.03.11,"+2,532","-52,188","73,775,815",50.09%
2011.03.10,"+48,083","-304,327","73,828,517",50.12%
2011.03.09,"-94,195","+10,026","74,132,844",50.33%
2011.03.08,"-20,730","-78,496","74,122,818",50.32%
2011.03.07,"-167,109","-24,872","74,201,508",50.37%
2011.03.04,"-44,679","+69,073","74,226,380",50.39%
2011.03.03,"-52,582","+3,990","74,166,367",50.35%
2011.03.02,"+18,263","-32,446","74,162,377",50.35%
2011.02.28,"+19,515","-4,696","74,194,823",50.37%
2011.02.25,"-8,871","-36,264","74,199,519",50.37%
2011.02.24,"+6,668","+50,103","74,235,783",50.40%
2011.02.23,"+54,222","-50,754","74,185,680",50.36%
2011.02.22,"+17,780","-21,144","74,236,434",50.40%
2011.02.21,"-72,459","+52,970","74,257,578",50.41%
2011.02.18,"+1,009","+22,109","74,204,608",50.38%
2011.02.17,"+9,678","+6,001","74,182,499",50.36%
2011.02.16,"+77,741","-55,492","74,176,498",50.36%
2011.02.15,"-32,107","+71,992","74,231,815",50.40%
2011.02.14,"+36,365","+56,702","74,159,823",50.35%
2011.02.11,"+16,872","-135,789","74,102,415",50.31%
2011.02.10,"-12,032","-134,067","74,238,557",50.40%
2011.02.09,"-29,050","+10,349","74,372,624",50.49%
2011.02.08,"-73,938","-34,957","74,362,275",50.48%
2011.02.07,"-7,638","-42,620","74,397,232",50.51%
2011.02.01,"-22,097","-2,785","74,439,852",50.54%
2011.01.31,"+45,162","-149,968","74,442,637",50.54%
2011.01.28,"+21,530","+31,001","74,592,605",50.64%
2011.01.27,"-27,969","+56,317","74,561,340",50.62%
2011.01.26,-693,"+42,794","74,505,023",50.58%
2011.01.25,"+4,935","+15,828","74,462,129",50.55%
2011.01.24,"+18,123","-44,386","74,446,381",50.54%
2011.01.21,"+14,216","-44,898","74,493,767",50.57%
2011.01.20,"+35,341","-70,304","74,542,664",50.61%
2011.01.19,"+120,427","+66,281","74,612,963",50.65%
2011.01.18,"+102,664","+63,685","74,546,982",50.61%
2011.01.17,+685,"+102,549","74,483,297",50.57%
2011.01.14,"+14,705","-11,617","74,378,876",50.50%
2011.01.13,"-80,531","+45,600","74,390,493",50.50%
2011.01.12,"+10,621","+57,613","74,344,893",50.47%
2011.01.11,"+4,176","-86,035","74,287,280",50.43%
2011.01.10,"+10,761","-81,372","74,373,415",50.49%
2011.01.07,"-38,489","-78,771","74,454,787",50.55%
2011.01.06,"+1,831","-70,275","74,533,885",50.60%
2011.01.05,"-64,630","+42,863","74,606,835",50.65%
2011.01.04,"-57,856","+59,571","74,573,037",50.63%
2011.01.03,+248,"+16,572","74,518,914",50.59%
2010.12.30,"+22,875","-6,236","74,502,342",50.58%
2010.12.29,"+36,948","-47,479","74,508,578",50.58%
2010.12.28,"+56,163","+2,364","74,556,057",50.62%
2010.12.27,"+31,690","+30,068","74,553,693",50.61%
2010.12.24,"-5,737","-3,588","74,520,455",50.59%
2010.12.23,"+19,940","-41,719","74,450,873",50.54%
2010.12.22,"-35,817","+73,983","74,479,083",50.56%
2010.12.21,"-1,305","+9,076","74,405,100",50.51%
2010.12.20,"+35,137","+5,297","74,394,290",50.51%
2010.12.17,"+60,498","-35,336","74,388,993",50.50%
2010.12.16,"+12,746","-29,543","74,422,917",50.53%
2010.12.15,"-86,902","-10,073","74,452,460",50.55%
2010.12.14,"-150,664","+125,706","74,462,033",50.55%
2010.12.13,"+7,303","+11,403","74,333,149",50.46%
2010.12.10,"+17,708","-10,851","74,318,568",50.45%
2010.12.09,"+70,263","-42,012","74,319,517",50.45%
2010.12.08,"-21,989","-3,216","74,369,929",50.49%
2010.12.07,"+61,126","+25,944","74,375,247",50.49%
2010.12.06,"+16,753","+10,536","74,350,803",50.48%
2010.12.03,"+225,595","+106,109","74,346,267",50.47%
2010.12.02,"+17,304","+162,275","74,237,680",50.40%
2010.12.01,"+12,314","-60,221","74,079,335",50.29%
2010.11.30,"-5,696","-35,530","74,143,556",50.34%
2010.11.29,"+59,713","-31,293","74,178,086",50.36%
2010.11.26,"+38,022","+20,458","74,208,309",50.38%
2010.11.25,"+63,101","-30,053","74,180,319",50.36%
2010.11.24,"+123,315","+19,170","74,211,834",50.38%
2010.11.23,"+34,496","+33,179","74,195,664",50.37%
2010.11.22,"+243,834","+121,107","74,162,838",50.35%
2010.11.19,"-5,937","+89,617","74,041,731",50.27%
2010.11.18,"+25,121","-34,121","73,952,114",50.21%
2010.11.17,"+38,064","-61,575","73,986,735",50.23%
2010.11.16,"+7,739","+151,202","74,048,880",50.27%
2010.11.15,"+184,723","+138,360","73,897,678",50.17%
2010.11.12,"-68,756","+218,621","73,759,318",50.07%
2010.11.11,"+237,822","-184,746","73,545,697",49.93%
2010.11.10,"-40,393","+265,039","73,724,187",50.05%
2010.11.09,"-8,626","+20,375","73,459,148",49.87%
2010.11.08,"-5,525","+93,365","73,438,773",49.86%
2010.11.05,+494,"+361,451","73,345,408",49.79%
2010.11.04,"+1,565","+96,695","72,983,957",49.55%
2010.11.03,"-24,920","+1,309","72,887,262",49.48%
2010.11.02,"-119,651","+8,047","72,885,953",49.48%
2010.11.01,"-51,644","-13,328","72,886,454",49.48%
2010.10.29,"-99,099","-84,940","72,899,782",49.49%
2010.10.28,"-5,558","+35,788","72,984,722",49.55%
2010.10.27,"-137,876","+70,140","72,948,934",49.52%
2010.10.26,"-120,345","+69,851","72,878,794",49.48%
2010.10.25,"-23,952","+97,300","72,808,943",49.43%
2010.10.22,"+44,144","+214,184","72,711,643",49.36%
2010.10.21,"+69,853","+88,597","72,496,796",49.22%
2010.10.20,"+26,404","-72,062","72,408,199",49.16%
2010.10.19,"-101,212","-40,595","72,480,261",49.21%
2010.10.18,"-50,497","+57,077","72,500,956",49.22%
2010.10.15,"-32,209","+25,473","72,463,779",49.20%
2010.10.14,"+18,857","-119,858","72,435,306",49.18%
2010.10.13,"+3,326","-171,452","72,555,164",49.26%
2010.10.12,"-42,003","-102,225","72,726,616",49.37%
2010.10.11,"-27,595","-45,708","72,827,041",49.44%
2010.10.08,"-16,948","-122,978","72,872,749",49.47%
2010.10.07,"+6,473","-99,872","72,995,790",49.56%
2010.10.06,"+48,610","+109,424","73,097,462",49.63%
2010.10.05,"+5,227","+3,988","72,987,488",49.55%
2010.10.04,"-62,482","+120,457","72,983,500",49.55%
2010.10.01,"-12,737","+70,015","72,863,043",49.47%
2010.09.30,"-19,666","+129,544","72,793,028",49.42%
2010.09.29,"-24,132","+264,587","72,663,484",49.33%
2010.09.28,"-101,984","-109,548","72,398,765",49.15%
2010.09.27,"-100,277","-57,565","72,459,928",49.19%
2010.09.24,"-20,266","-69,932","72,517,493",49.23%
2010.09.20,"-52,389","+117,249","72,587,425",49.28%
2010.09.17,"+54,001","+10,992","72,470,176",49.20%
2010.09.16,"+18,019","-17,246","72,459,184",49.19%
2010.09.15,"-67,311","-24,455","72,476,430",49.20%
2010.09.14,"-40,693","-2,061","72,500,885",49.22%
2010.09.13,"-58,358","+75,926","72,502,946",49.22%
2010.09.10,"-15,320","+49,553","72,427,020",49.17%
2010.09.09,"+50,518","-284,795","72,377,467",49.14%
2010.09.08,"+7,540","-47,132","72,662,305",49.33%
2010.09.07,"-47,767","+114,648","72,709,437",49.36%
2010.09.06,"+3,315","+59,925","72,594,789",49.28%
2010.09.03,"-37,252","-40,218","72,534,864",49.24%
2010.09.02,"+1,978","-70,943","72,575,082",49.27%
2010.09.01,"-42,292","-35,723","72,646,025",49.32%
2010.08.31,"-68,073","-101,999","72,681,758",49.34%
2010.08.30,"-6,958","+13,699","72,783,757",49.41%
2010.08.27,"-65,560","-7,305","72,770,058",49.40%
2010.08.26,"-27,398","+41,814","72,777,343",49.41%
2010.08.25,"-23,551","-10,605","72,735,529",49.38%
2010.08.24,"-37,216","+11,445","72,746,134",49.39%
2010.08.23,"-24,415","+66,026","72,734,689",49.38%
2010.08.20,"-76,578","+59,050","72,668,663",49.33%
2010.08.19,"-7,283","+29,128","72,609,613",49.29%
2010.08.18,"-62,620","+16,976","72,619,817",49.30%
2010.08.17,"+14,529","-46,750","72,598,211",49.29%
2010.08.16,"-21,697","-5,418","72,651,045",49.32%
2010.08.13,"-61,038","+27,977","72,657,411",49.33%
2010.08.12,"-33,429","-109,222","72,638,440",49.31%
2010.08.11,"-168,437","+50,149","72,752,402",49.39%
2010.08.10,"-35,848","-50,641","72,705,571",49.36%
2010.08.09,"-28,325","+3,491","72,757,160",49.39%
2010.08.06,"-24,764","-1,753","72,761,253",49.40%
2010.08.05,"-2,910","-19,789","72,764,902",49.40%
2010.08.04,"-20,682","+2,585","72,794,451",49.42%
2010.08.03,"-15,674","+22,431","72,793,250",49.42%
2010.08.02,"-5,211","-33,414","72,801,424",49.42%
2010.07.30,"-38,187","+7,816","72,846,214",49.45%
2010.07.29,"+11,520","+17,248","72,848,216",49.46%
2010.07.28,"+16,041","+166,384","72,831,916",49.44%
2010.07.27,"+18,327","+96,943","72,674,932",49.34%
2010.07.26,"-3,041","+29,090","72,578,463",49.27%
2010.07.23,"+3,403","+24,119","72,573,955",49.27%
2010.07.22,"-17,908","+62,346","72,549,836",49.25%
2010.07.21,"-75,994","+170,315","72,487,490",49.21%
2010.07.20,"-85,802","+62,271","72,317,175",49.10%
2010.07.19,"-73,802","+66,647","72,258,560",49.06%
2010.07.16,"-92,409","+73,648","72,191,913",49.01%
2010.07.15,"-8,435","+70,455","72,118,265",48.96%
